"Month","Tmin","Tmax","Dynamic_Model","GDH"
3,10,26,0,310.534689091522
3,10,27,0,303.925717460585
3,10,28,0,295.339335635952
3,10,29,0,283.038560554231
3,10,30,0,270.497323773666
3,11,11,0.711187019728037,126
3,11,12,0.649850448876986,141.449198183344
3,11,13,0.583269003991867,157.637080621342
3,11,14,0.485908679332261,174.33965476933
3,11,15,0.486190013111416,191.325154752069
3,11,16,0.323284303406485,208.35817285108
3,11,17,0,225.203851746006
3,11,18,0,241.632057066405
3,11,19,0,257.42145029495
3,11,20,0,272.363384136693
3,11,21,0,286.265546088674
3,11,22,0,298.955281034847
3,11,23,0,310.282530148768
3,11,24,0,320.122331078362
3,11,25,0,328.376833156455
3,11,26,0,327.997074822334
3,11,27,0,320.688713008707
3,11,28,0,311.37962606988
3,11,29,0,298.345725048076
3,11,30,0,285.625289652507
3,12,12,0.612941077111261,159.934061859669
3,12,13,0.484636405262577,176.376451280806
3,12,14,0.387946320090985,193.288209883205
3,12,15,0,210.436545675246
3,12,16,0,227.585461847632
3,12,17,0,244.499953683982
3,12,18,0,260.950179906021
3,12,19,0,276.715528532914
3,12,20,0,291.588499497446
3,12,21,0,305.378329968606
3,12,22,0,317.914293504307
3,12,23,0,329.048610693765
3,12,24,0,338.658916712869
3,12,25,0,346.650240049644
3,12,26,0,345.853626637505
3,12,27,0,337.814370257018
3,12,28,0,327.472834128497
3,12,29,0,313.942896267015
3,12,30,0,300.904623146556
3,13,13,0,195.924724643009
3,13,14,0,212.993009492503
3,13,15,0,230.250863517966
3,13,16,0,247.461895469236
3,13,17,0,264.39114938171
3,13,18,0,280.80927315813
3,13,19,0,296.496575836663
3,13,20,0,311.246895933179
3,13,21,0,324.871207039196
3,13,22,0,337.200892114054
3,13,23,0,348.090624523145
3,13,24,0,357.42080170878
3,13,25,0,365.099486277154
3,13,26,0,363.720000501384
3,13,27,0,355.024727013999
3,13,28,0,343.37332379738
3,13,29,0,329.554967657976
3,13,30,0,315.750547909948
3,14,14,0,233.168016416221
3,14,15,0,250.480919415025
3,14,16,0,267.699356922369
3,14,17,0,284.588619019451
3,14,18,0,300.920039114358
3,14,19,0,316.475041075816
3,14,20,0,331.048991791492
3,14,21,0,344.454785580846
3,14,22,0,356.526092231735
3,14,23,0,367.120207119911
3,14,24,0,376.120449775114
3,14,25,0,383.438066216252
3,14,26,0,381.274712026458
3,14,27,0,372.035974352482
3,14,28,0,359.021546142175
3,14,29,0,344.902045678485
3,14,30,0,329.926040201897
3,15,15,0,270.831983583779
3,15,16,0,288.002763087611
3,15,17,0,304.797152635532
3,15,18,0,320.987366671843
3,15,19,0,336.356136011123
3,15,20,0,350.700543117666
3,15,21,0,363.835583894226
3,15,22,0,375.59738809557
3,15,23,0,385.846037247985
3,15,24,0,394.467926929125
3,15,25,0,401.377629281975
3,15,26,0,398.233441901472
3,15,27,0,388.384897100674
3,15,28,0,374.161285571205
3,15,29,0,359.465729296905
3,15,30,0,343.17738418084
3,16,16,0,308.075275356991
3,16,17,0,324.720364525595
3,16,18,0,340.715547203486
3,16,19,0,355.845050550979
3,16,20,0,369.907856223718
3,16,21,0,382.721238124006
3,16,22,0,394.123953855502
3,16,23,0,403.979029198775
3,16,24,0,412.176082966034
3,16,25,0,418.633148671905
3,16,26,0,414.443292375347
3,16,27,0,403.599627296726
3,16,28,0,388.515567904078
3,16,29,0,372.696475966708
3,16,30,0,355.322010247385
3,17,17,0,344.065938140332
3,17,18,0,359.813513186862
3,17,19,0,374.652183044943
3,17,20,0,388.383007599586
3,17,21,0,400.825709765142
3,17,22,0,411.821836681
3,17,23,0,421.237509540411
3,17,24,0,428.965709927466
3,17,25,0,434.928059673631
3,17,26,0,429.65573384448
3,17,27,0,417.396870232493
3,17,28,0,401.801587280368
3,17,29,0,384.410470676201
3,17,30,0,366.192392217475
3,18,18,0,378
3,18,19,0,392.498286120002
3,18,20,0,405.848971793808
3,18,21,0,417.874393624554
3,18,22,0,428.419042877495
3,18,23,0,437.352279504174
3,18,24,0,444.570578918753
3,18,25,0,449.99926912341
3,18,26,0,443.611022787659
3,18,27,0,429.834206954466
3,18,28,0,413.292946700216
3,18,29,0,394.461434015471
3,18,30,0,375.684266390624
3,19,19,0,409.119430068401
3,19,20,0,422.04455950765
3,19,21,0,433.609028740571
3,19,22,0,443.660419795134
3,19,23,0,452.071466095658
3,19,24,0,458.742258688648
3,19,25,0,463.601939777352
3,19,26,0,456.068115180434
3,19,27,0,440.75896354178
3,19,28,0,422.630294934198
3,19,29,0,402.775943494126
3,19,30,0,383.271706010892
3,20,20,0,436.729071701116
3,20,21,0,447.792318426073
3,20,22,0,457.312240085157
3,20,23,0,465.165068896801
3,20,24,0,471.25462336939
3,20,25,0,475.513957445315
3,20,26,0,466.719581455451
3,20,27,0,449.838264379086
3,20,28,0,429.764243665645
3,20,29,0,409.145164829633
3,20,30,0,388.168189255254
4,-10,-5,8.58614397793672e-06,0
4,-10,-4,4.2337596834216e-05,0
4,-10,-3,0.000208144972208975,0
4,-10,-2,0.00101498235600946,0
4,-10,-1,0.00487860832515251,0
4,-10,0,0.022707643115879,0
4,-10,1,0.0955042763428301,0
4,-10,2,0.294453761382115,0
4,-10,3,0.505312204799946,0
4,-10,4,0.541318589492682,0
4,-10,5,0.576618867876837,0.255108874953281
4,-10,6,0.555620298734242,1.41170257907803
4,-10,7,0.616839713869927,3.73505733427751
4,-10,8,0.571282953118087,7.4112781655408
4,-10,9,0.642227437456753,12.427631718872
4,-10,10,0.630408237537888,18.8563969677458
4,-10,11,0.588427272529247,26.6164811582563
4,-10,12,0.579721611047326,35.5636456874107
4,-10,13,0.633035948756425,45.5832669321937
4,-10,14,0.590762378438059,56.5379091603519
4,-10,15,0.570015235502406,68.2530289235453
4,-10,16,0.5050082938444,80.5258359005153
4,-10,17,0.462042845659202,93.1367093789592
4,-10,18,0.435173204440694,105.861293785231
4,-10,19,0.329788741327809,118.484478650256
4,-10,20,0.352225118494115,130.795411071984
4,-10,21,0.342756465215092,142.596450414881
4,-10,22,0,153.707113267049
4,-10,23,0,163.962805135659
4,-10,24,0,173.215130709174
4,-10,25,0,181.329867829767
4,-10,26,0,182.790565609503
4,-10,27,0,180.314872951436
4,-10,28,0,173.830787358886
4,-10,29,0,165.503556199082
4,-10,30,0,157.525063919092
4,-9,-5,9.61878339352593e-06,0
4,-9,-4,4.63057328037938e-05,0
4,-9,-3,0.000224013433424338,0
4,-9,-2,0.00107961816111165,0
4,-9,-1,0.00514275065827264,0
4,-9,0,0.0237637076441427,0
4,-9,1,0.0991691365519374,0
4,-9,2,0.303615884317925,0
4,-9,3,0.512751338807752,0
4,-9,4,0.551679785976904,0
4,-9,5,0.570796615772078,0.263376122922652
4,-9,6,0.578702484543547,1.45488465831051
4,-9,7,0.620069518416375,3.85712066468592
4,-9,8,0.596817578543415,7.62251814633583
4,-9,9,0.64208693637869,12.7767049010165
4,-9,10,0.628139155411409,19.3698085267026
4,-9,11,0.585946972520193,27.2862548714669
4,-9,12,0.603664692660006,36.407019075929
4,-9,13,0.660603101465976,46.6232548841442
4,-9,14,0.593713217862284,57.7841509672178
4,-9,15,0.543828124255088,69.7003081914092
4,-9,16,0.500970389202143,82.1599359849645
4,-9,17,0.492204150017831,94.9393792812984
4,-9,18,0.420381882722115,107.821007360391
4,-9,19,0.412390471691406,120.587930647326
4,-9,20,0.420202855772581,133.033586653372
4,-9,21,0.363323189077286,144.964412274974
4,-9,22,0,156.198792534518
4,-9,23,0,166.566037409429
4,-9,24,0,175.906221359883
4,-9,25,0,184.080596208223
4,-9,26,0,185.481707011765
4,-9,27,0,183.021024482836
4,-9,28,0,176.175028488288
4,-9,29,0,167.865128454042
4,-9,30,0,159.902356623751
4,-8,-5,1.11722142153491e-05,0
4,-8,-4,5.16630951349923e-05,0
4,-8,-3,0.000244047030739903,0
4,-8,-2,0.00115772041253709,0
4,-8,-1,0.00545297633156926,0
4,-8,0,0.024939680811449,0
4,-8,1,0.103297134833702,0
4,-8,2,0.313053731010946,0
4,-8,3,0.521896279228785,0
4,-8,4,0.565549050226913,0
4,-8,5,0.585204428273455,0.273602178204534
4,-8,6,0.60318174909586,1.50219590817531
4,-8,7,0.613307895905031,3.99019987985003
4,-8,8,0.631057323529726,7.8525617917919
4,-8,9,0.671669890569019,13.1637815166791
4,-8,10,0.619859755259195,19.9201425743741
4,-8,11,0.610281703115434,28.0011911381003
4,-8,12,0.658291699164896,37.3165470697882
4,-8,13,0.656951147746966,47.7454240285671
4,-8,14,0.606513057775595,59.1189944397227
4,-8,15,0.538339768881819,71.2374796778889
4,-8,16,0.518196397032347,83.8821497105874
4,-8,17,0.460609947805712,96.836582267793
4,-8,18,0.457029226224042,109.881763836219
4,-8,19,0.437806599264763,122.805933432809
4,-8,20,0.434620472923708,135.405816842003
4,-8,21,0.38066142116894,147.485175763282
4,-8,22,0,158.852136628929
4,-8,23,0,169.324487485062
4,-8,24,0,178.740352615106
4,-8,25,0,186.961666572201
4,-8,26,0,188.292722901602
4,-8,27,0,185.844143084092
4,-8,28,0,178.649577264597
4,-8,29,0,170.381827246921
4,-8,30,0,162.371790565795
4,-7,-5,1.39674435850727e-05,0
4,-7,-4,5.97687463365369e-05,0
4,-7,-3,0.000271256787541284,0
4,-7,-2,0.00125699129781336,0
4,-7,-1,0.00582990349879536,0
4,-7,0,0.0263441216326763,0
4,-7,1,0.107961022217488,0
4,-7,2,0.323462530007839,0
4,-7,3,0.530012294987126,0
4,-7,4,0.574540969394325,0
4,-7,5,0.61527270672641,0.285808668586887
4,-7,6,0.637121715845948,1.55693796815987
4,-7,7,0.608122949536452,4.13426610546335
4,-7,8,0.646564889839352,8.11043620441701
4,-7,9,0.660837005527821,13.5887156445139
4,-7,10,0.607025465264425,20.5079276650488
4,-7,11,0.671546194900416,28.7753047292572
4,-7,12,0.681673474779915,38.3050280639061
4,-7,13,0.644904764036679,48.9564615950685
4,-7,14,0.566590889139784,60.5465015371297
4,-7,15,0.551646215249971,72.8658071144635
4,-7,16,0.526652571643786,85.7029105342321
4,-7,17,0.500299546084681,98.8407646986757
4,-7,18,0.516256708049164,112.066347980782
4,-7,19,0.459580437914188,125.170176707215
4,-7,20,0.385674829250265,137.943504697175
4,-7,21,0.425441593157917,150.17560937604
4,-7,22,0,161.665621709842
4,-7,23,0,172.230712720223
4,-7,24,0,181.710930271157
4,-7,25,0,189.974475141083
4,-7,26,0,191.245475212835
4,-7,27,0,188.8093711512
4,-7,28,0,181.318946258433
4,-7,29,0,173.103355408147
4,-7,30,0,164.926213028286
4,-6,-5,2.04073844543641e-05,0
4,-6,-4,7.44320666084599e-05,0
4,-6,-3,0.000312660538324086,0
4,-6,-2,0.00139227104561669,0
4,-6,-1,0.00629713030576575,0
4,-6,0,0.0280363806737767,0
4,-6,1,0.11326389374689,0
4,-6,2,0.335195869732941,0
4,-6,3,0.538271304462996,0
4,-6,4,0.565117847303212,0
4,-6,5,0.599599015468422,0.299995014658725
4,-6,6,0.631923768902266,1.62218594960072
4,-6,7,0.613469661198431,4.28948709383184
4,-6,8,0.680627924479554,8.40475155718247
4,-6,9,0.646245505545741,14.0512775409986
4,-6,10,0.633408339419436,21.1443280850146
4,-6,11,0.677569834304979,29.6224748857751
4,-6,12,0.67904679488602,39.3819597326388
4,-6,13,0.590369003757309,50.2622159542114
4,-6,14,0.573861120758936,62.0679993462214
4,-6,15,0.583584028961636,74.5964927813751
4,-6,16,0.561795604294828,87.6368583138006
4,-6,17,0.533208946297637,100.978896302678
4,-6,18,0.524375709457338,114.41041411249
4,-6,19,0.419993778294481,127.711695777234
4,-6,20,0.34263903429426,140.65728362229
4,-6,21,0.431072272078958,153.031020530743
4,-6,22,0,164.632534139774
4,-6,23,0,175.284012903779
4,-6,24,0,184.837009145105
4,-6,25,0,193.169275468547
4,-6,26,0,194.408319393324
4,-6,27,0,191.937343586255
4,-6,28,0,184.207962903328
4,-6,29,0,176.036730652597
4,-6,30,0,167.56690087837
4,-5,-5,3.9556596170302e-05,0
4,-5,-4,0.000108202850062561,0
4,-5,-3,0.000387773199740761,0
4,-5,-2,0.00159820806145472,0
4,-5,-1,0.00694431089841098,0
4,-5,0,0.0301606764502085,0
4,-5,1,0.119500687269848,0
4,-5,2,0.347938309442865,0
4,-5,3,0.547518363333762,0
4,-5,4,0.620355594810667,0
4,-5,5,0.593523460199359,0.316160469041844
4,-5,6,0.630813547838706,1.69855387523489
4,-5,7,0.646376222607292,4.46119056341933
4,-5,8,0.69802010667085,8.73744044852954
4,-5,9,0.627401941183077,14.552543864123
4,-5,10,0.697766651895756,21.845541271247
4,-5,11,0.72043722375957,30.5561981928495
4,-5,12,0.632610971256586,40.5546859364013
4,-5,13,0.596028104128917,51.6645828436868
4,-5,14,0.580368018590449,63.6954413099936
4,-5,15,0.611054042614319,76.4469818726171
4,-5,16,0.599552921726843,89.7159987856504
4,-5,17,0.549126955143152,103.290521826049
4,-5,18,0.434606429965246,116.941745596456
4,-5,19,0.38534143307397,130.4345902915
4,-5,20,0.326575897896993,143.541243091152
4,-5,21,0.434312278052498,156.048941917522
4,-5,22,0,167.768809471075
4,-5,23,0,178.53420142187
4,-5,24,0,188.190953645251
4,-5,25,0,196.604952545786
4,-5,26,0,197.809200261045
4,-5,27,0,195.236313469355
4,-5,28,0,187.320616285885
4,-5,29,0,179.187574183594
4,-5,30,0,170.312839594533
4,-4,-4,0.000207881383258299,0
4,-4,-3,0.000560606633054706,0
4,-4,-2,0.00197260795923953,0
4,-4,-1,0.0079318608266284,0
4,-4,0,0.0330386036921331,0
4,-4,1,0.127262415816599,0
4,-4,2,0.362514396255526,0
4,-4,3,0.556604880696976,0
4,-4,4,0.581737937650815,0
4,-4,5,0.622662020248495,0.334304116454417
4,-4,6,0.659903531530573,1.78602736535189
4,-4,7,0.67670875410586,4.66101356655774
4,-4,8,0.654852720238026,9.10833058884492
4,-4,9,0.662815831397797,15.1066253435815
4,-4,10,0.724265442339014,22.6283571618566
4,-4,11,0.657291103761089,31.5856789309736
4,-4,12,0.619461261345046,41.8264013345438
4,-4,13,0.644322619418305,53.1762476725427
4,-4,14,0.647200940806227,65.4499162026081
4,-4,15,0.647074780374076,78.4552987260223
4,-4,16,0.538982610464377,91.9824429481603
4,-4,17,0.487634701232878,105.797065920639
4,-4,18,0.425725539386453,119.65928449348
4,-4,19,0.399786229146191,133.33525127221
4,-4,20,0.326037469883915,146.608066731551
4,-4,21,0.41106053536201,159.278086010062
4,-4,22,0,171.150764019187
4,-4,23,0,182.04574253895
4,-4,24,0,191.804499290455
4,-4,25,0,200.293120648317
4,-4,26,0,201.455460264762
4,-4,27,0,198.722737627681
4,-4,28,0,190.701568360679
4,-4,29,0,182.63363254364
4,-4,30,0,173.248351249938
4,-3,-3,0.00106709006091726,0
4,-3,-2,0.00283411012362831,0
4,-3,-1,0.0097337272458436,0
4,-3,0,0.0374373211185418,0
4,-3,1,0.13766346661882,0
4,-3,2,0.380001556848713,0
4,-3,3,0.567571550906447,0
4,-3,4,0.608670291001135,0
4,-3,5,0.673417827148533,0.35442487378979
4,-3,6,0.651618145078728,1.88458781925193
4,-3,7,0.680063474174712,4.89842856394915
4,-3,8,0.658433917855527,9.51936169718556
4,-3,9,0.728178347442616,15.7332888445092
4,-3,10,0.684217575552671,23.5056729380975
4,-3,11,0.640800817846619,32.7161428026028
4,-3,12,0.649788788876061,43.2105689146468
4,-3,13,0.70634404856377,54.8231046677409
4,-3,14,0.661767890490301,67.3764968692904
4,-3,15,0.552678918259894,80.6633757849313
4,-3,16,0.507690645072245,94.44958933499
4,-3,17,0.50692398594956,108.49603517479
4,-3,18,0.454268574207143,122.572445154962
4,-3,19,0.369087192032838,136.460392735562
4,-3,20,0.386573350734178,149.937813068069
4,-3,21,0.413001285116561,162.789274245292
4,-3,22,0,174.814770824603
4,-3,23,0,185.833644155458
4,-3,24,0,195.694709303132
4,-3,25,0,204.272835783132
4,-3,26,0,205.420318395204
4,-3,27,0,202.48401394789
4,-3,28,0,194.420991711349
4,-3,29,0,186.401861194407
4,-3,30,0,176.361134580631
4,-2,-2,0.00533628567271641,0
4,-2,-1,0.0138650025315065,0
4,-2,0,0.045437054248016,0
4,-2,1,0.153346022335617,0
4,-2,2,0.402316729668756,0
4,-2,3,0.580399268707663,0
4,-2,4,0.629792853680099,0
4,-2,5,0.690525397197475,0.377153787658484
4,-2,6,0.67604089807495,1.99686478802052
4,-2,7,0.657679916800919,5.17448214361164
4,-2,8,0.715164483217076,9.98886841884934
4,-2,9,0.694442579286307,16.4510623156606
4,-2,10,0.655096034712729,24.4853356898125
4,-2,11,0.688397219401364,33.9620826450856
4,-2,12,0.711590896253771,44.7395246569244
4,-2,13,0.674768101094341,56.6574714406285
4,-2,14,0.600040196613392,69.5126039632827
4,-2,15,0.514810244720947,83.0774383510534
4,-2,16,0.538838742528006,97.12404209777
4,-2,17,0.509534449285058,111.431229109813
4,-2,18,0.485440273186062,125.764739754413
4,-2,19,0.463129033354552,139.88811916048
4,-2,20,0.401006242136714,153.572559235559
4,-2,21,0.392737963629407,166.60541016613
4,-2,22,0,178.796759911169
4,-2,23,0,189.965905446935
4,-2,24,0,199.953389435011
4,-2,25,0,208.625403950151
4,-2,26,0,209.744194782575
4,-2,27,0,206.520515474072
4,-2,28,0,198.471340740935
4,-2,29,0,190.488240982686
4,-2,30,0,179.711455234084
4,-1,-1,0.0256170698766961,0
4,-1,0,0.0633702906351303,0
4,-1,1,0.180750558190573,0
4,-1,2,0.433398678044085,0
4,-1,3,0.585597081505345,0
4,-1,4,0.63413775140716,0
4,-1,5,0.721947040743188,0.407280733231474
4,-1,6,0.689812592553724,2.13727070104067
4,-1,7,0.690478137762731,5.49254394083897
4,-1,8,0.722789204381363,10.5416151876912
4,-1,9,0.665772842979075,17.271542735797
4,-1,10,0.687170861551255,25.5835089462332
4,-1,11,0.711167781980871,35.3645837165647
4,-1,12,0.700649610289722,46.4712591614674
4,-1,13,0.625638532273496,58.7084830831301
4,-1,14,0.591015609947926,71.8664096426853
4,-1,15,0.566656242739312,85.7376066019985
4,-1,16,0.580820944461296,100.092346919641
4,-1,17,0.588018250187111,114.689090979447
4,-1,18,0.505834173477375,129.286887240454
4,-1,19,0.382269035746773,143.658468337734
4,-1,20,0.353125064032697,157.575802344513
4,-1,21,0.390811069550747,170.819723429635
4,-1,22,0,183.187803470448
4,-1,23,0,194.498355903868
4,-1,24,0,204.599960974729
4,-1,25,0,213.362994061067
4,-1,26,0,214.461169682628
4,-1,27,0,210.925714960302
4,-1,28,0,202.94287702028
4,-1,29,0,194.873987256275
4,-1,30,0,183.470330383856
4,0,0,0.11091045838516,0
4,0,1,0.236943023788407,0
4,0,2,0.481819042569277,0
4,0,3,0.597876971691084,0
4,0,4,0.651827107644443,0
4,0,5,0.72762944348457,0.448407111286821
4,0,6,0.696823736845751,2.31609713202007
4,0,7,0.725357353302323,5.87809006482589
4,0,8,0.711016960119148,11.1958071138082
4,0,9,0.736480793344129,18.2138720210045
4,0,10,0.711381624895056,26.8527627135241
4,0,11,0.680045143894177,36.9831930567703
4,0,12,0.651160357135456,48.4294262251346
4,0,13,0.672830632717993,61.0133863795741
4,0,14,0.660660381373732,74.5268649138951
4,0,15,0.649539357374685,88.7401776958005
4,0,16,0.605278166893682,103.422989811475
4,0,17,0.477974916792141,118.336090911061
4,0,18,0.422502050504258,133.232844270305
4,0,19,0.360865560502883,147.871294019267
4,0,20,0.361799610573756,162.024123960984
4,0,21,0.366964049617223,175.47711276219
4,0,22,0,188.028603954995
4,0,23,0,199.497487040682
4,0,24,0,209.726327523862
4,0,25,0,218.583987221476
4,0,26,0,219.655059610206
4,0,27,0,215.793514424128
4,0,28,0,207.860551919064
4,0,29,0,199.545468674523
4,0,30,0,187.659965234576
4,1,1,0.357982809084245,0
4,1,2,0.563435002297023,0
4,1,3,0.616865399910524,0
4,1,4,0.665897839255718,0
4,1,5,0.753809880386791,0.501343829857387
4,1,6,0.739628459132517,2.54002724492455
4,1,7,0.766313687403082,6.36040068285572
4,1,8,0.752538780664296,11.9761686687415
4,1,9,0.733732057076217,19.3440303300458
4,1,10,0.757506333634237,28.3507953779208
4,1,11,0.712862404670768,38.861288031662
4,1,12,0.725896840927188,50.7049034850617
4,1,13,0.672945148992428,63.6852090835876
4,1,14,0.644031600768747,77.5907386094955
4,1,15,0.5586078740564,92.1854498117488
4,1,16,0.507135055451047,107.22752293852
4,1,17,0.34471942733592,122.475575218094
4,1,18,0.434309916093801,137.682537832364
4,1,19,0.365236828173414,152.606027648731
4,1,20,0.324810734087057,167.013050890583
4,1,21,0.301824293874583,180.684221084056
4,1,22,0,193.417913360967
4,1,23,0,205.035772069941
4,1,24,0,215.38297466589
4,1,25,0,224.329607662116
4,1,26,0,225.371514465886
4,1,27,0,221.187389775338
4,1,28,0,213.309216955219
4,1,29,0,204.601844717325
4,1,30,0,192.393690697703
4,2,2,0.62398976933618,0
4,2,3,0.634202611426535,0
4,2,4,0.673672574253233,0
4,2,5,0.745073607073763,0.581485656190681
4,2,6,0.758332130409779,2.84691833645421
4,2,7,0.747259501448622,6.97554018755215
4,2,8,0.742839581079817,12.963276571952
4,2,9,0.752495965881016,20.7360148287113
4,2,10,0.752202924078115,30.1775888563293
4,2,11,0.728878927134468,41.1388549248476
4,2,12,0.71332575221153,53.4338490099562
4,2,13,0.701789173190973,66.8609448862973
4,2,14,0.65533738578465,81.1959044451762
4,2,15,0.595382666842972,96.2004359580249
4,2,16,0.57308707896642,111.628019198906
4,2,17,0.479628136008053,127.23085837349
4,2,18,0.454073584652358,142.76160873991
4,2,19,0.384347396944164,157.976468113736
4,2,20,0.398789548236122,172.641538244489
4,2,21,0.167326105788211,186.537080574247
4,2,22,0,199.46190386836
4,2,23,0,211.236669997295
4,2,24,0,221.70634352871
4,2,25,0,230.7424468544
4,2,26,0,231.752429783851
4,2,27,0,227.241706895964
4,2,28,0,219.410147041297
4,2,29,0,210.150830459992
4,2,30,0,197.775759992099
4,3,3,0.647651192074801,0
4,3,4,0.686272253475368,0
4,3,5,0.727874596002981,0.714755705416662
4,3,6,0.777297879815657,3.29635882022006
4,3,7,0.78507975097973,7.83835107402815
4,3,8,0.761422711123696,14.2979477752367
4,3,9,0.728571701063062,22.5762963511864
4,3,10,0.723845754441727,32.5361613949853
4,3,11,0.70668288527041,44.0120425110257
4,3,12,0.68139672383241,56.8137140646644
4,3,13,0.640359530783915,70.7284007535021
4,3,14,0.581599159993426,85.5279795013474
4,3,15,0.550517628329659,100.971682934823
4,3,16,0.587096099471122,116.810233871428
4,3,17,0.385513294858889,132.791213172008
4,3,18,0.256522768723556,148.663843905678
4,3,19,0.194703004226748,164.183506755508
4,3,20,0.432281858807396,179.115966017222
4,3,21,0.0668571940902322,193.241543141983
4,3,22,0,206.358934364706
4,3,23,0,218.288690062292
4,3,24,0,228.876317629739
4,3,25,0,237.994808321726
4,3,26,0,238.963570128688
4,3,27,0,234.116747213388
4,3,28,0,226.318690327594
4,3,29,0,216.335135687489
4,3,30,0,203.945869694557
4,4,4,0.70819207182616,0
4,4,5,0.770159213275371,1.04389068618567
4,4,6,0.766402215168306,4.15827721566984
4,4,7,0.770727595151314,9.29162515275871
4,4,8,0.756843553744547,16.3591113050256
4,4,9,0.739366312882563,25.2442030843414
4,4,10,0.73385331357308,35.8008261872046
4,4,11,0.721662229052416,47.856078219153
4,4,12,0.69699695093459,61.2134352565285
4,4,13,0.671194102200885,75.6563887723895
4,4,14,0.631143882111323,90.9524420433048
4,4,15,0.598925718063912,106.857388265795
4,4,16,0.646220396025222,123.119787281919
4,4,17,0.583791368333351,139.485554147703
4,4,18,0.502290825911524,155.702570846589
4,4,19,0.450335996382621,171.525232288295
4,4,20,0.435928165687599,186.718839340866
4,4,21,0,201.063754983667
4,4,22,0,214.359244669962
4,4,23,0,226.426928544205
4,4,24,0,237.113781134453
4,4,25,0,246.294623369209
4,4,26,0,247.201167768577
4,4,27,0,241.99832893854
4,4,28,0,234.211417816236
4,4,29,0,223.412211150162
4,4,30,0,211.065327197756
4,5,5,0.783329587989394,2.81463179126761
4,5,6,0.805147400419836,6.60588667225369
4,5,7,0.797104968484668,12.4055707546888
4,5,8,0.798376059762136,20.1244243019402
4,5,9,0.797416340505115,29.6416490009261
4,5,10,0.795498932186709,40.8071257786504
4,5,11,0.795191081826217,53.4441753951152
4,5,12,0.787998215314786,67.3528081324673
4,5,13,0.774537357128627,82.3133993949121
4,5,14,0.726722498295377,98.0907197946948
4,5,15,0.675738363294876,114.438241490779
4,5,16,0.632376074051836,131.102637304003
4,5,17,0.483683234750719,147.828385558794
4,5,18,0.404716884544133,164.362391766202
4,5,19,0.432262299516232,180.458538199962
4,5,20,0.234086049042393,195.882074124219
4,5,21,0,210.413762870291
4,5,22,0,223.853707057052
4,5,23,0,236.024779898232
4,5,24,0,246.775598601952
4,5,25,0,255.982985176469
4,5,26,0,256.791260337285
4,5,27,0,251.198142500249
4,5,28,0,243.355022521439
4,5,29,0,231.745866576169
4,5,30,0,219.407520808352
4,6,6,0.814418813596499,11.1956529418925
4,6,7,0.823540854572289,17.6495534125544
4,6,8,0.829328631202306,26.004894981668
4,6,9,0.834535003952188,36.1366865274914
4,6,10,0.834673635728605,47.8908530523398
4,6,11,0.795966166441375,61.0870424122671
4,6,12,0.801260928862912,75.5219171554791
4,6,13,0.767414901073038,90.9728676835273
4,6,14,0.729538355659058,107.202074782543
4,6,15,0.669684232631857,123.96084284383
4,6,16,0.634373928942525,140.994119937931
4,6,17,0.496715841010376,158.045117425708
4,6,18,0.454018720476937,174.859940051623
4,6,19,0.468712877691209,191.192137500621
4,6,20,0,206.807090206791
4,6,21,0,221.48614573952
4,6,22,0,235.030427286133
4,6,23,0,247.26424249056
4,6,24,0,258.038029055618
4,6,25,0,267.230782903965
4,6,26,0,267.899737680147
4,6,27,0,261.877475354864
4,6,28,0,253.760988677183
4,6,29,0,241.489438334082
4,6,30,0,229.122049908353
4,7,7,0.829980754482504,24.9558452885904
4,7,8,0.838718859220275,33.928221877163
4,7,9,0.839343083486937,44.6525764090874
4,7,10,0.804917486841876,56.9709784726307
4,7,11,0.806149016153946,70.6995181663517
4,7,12,0.771373737567884,85.631639044228
4,7,13,0.737792529287402,101.541887665336
4,7,14,0.667537790218032,118.190007281211
4,7,15,0.639464642980676,135.325296548164
4,7,16,0.504871280175517,152.691149085496
4,7,17,0.469108744037613,170.029686313975
4,7,18,0.467776079057938,187.086394368353
4,7,19,0.234847179192515,203.614676013587
4,7,20,0,219.380230401308
4,7,21,0,234.165177139365
4,7,22,0,247.771846436374
4,7,23,0,260.026163915027
4,7,24,0,270.780566921224
4,7,25,0,279.916398621444
4,7,26,0,280.404110460188
4,7,27,0,273.913234495411
4,7,28,0,265.284427261927
4,7,29,0,252.519585631139
4,7,30,0,240.085610275022
4,8,8,0.813367733768956,43.7878288723693
4,8,9,0.808623333060439,55.0782535122699
4,8,10,0.808520486385864,67.9320566482244
4,8,11,0.772980864433565,82.1618964829346
4,8,12,0.773308155518746,97.5581364544996
4,8,13,0.705685723642202,113.8926299445
4,8,14,0.670873003291582,130.922843780204
4,8,15,0.572655490427495,148.396241001876
4,8,16,0.469687568713688,166.054838389755
4,8,17,0.470743248976993,183.639850953656
4,8,18,0.402431580332691,200.896334045899
4,8,19,0,217.577733994305
4,8,20,0,233.450260159067
4,8,21,0,248.296995052283
4,8,22,0,261.921664543488
4,8,23,0,274.151997097026
4,8,24,0,284.842609304897
4,8,25,0,293.877364520821
4,8,26,0,294.14023611832
4,8,27,0,287.139818499133
4,8,28,0,277.752288450792
4,8,29,0,264.668586031626
4,8,30,0,252.088851336051
4,9,9,0.802752176680838,67.2709282988837
